timestamp,kw_energy_consumption,prediction
2018-07-31 03:00:00,-0.079,-0.061088144477573436
2018-08-01 20:00:00,-0.061,-0.042372733674490196
2018-08-03 12:00:00,-0.051,-0.020724129336187593
2018-08-05 03:00:00,-0.042,-0.020724129336187593
2018-08-06 20:00:00,-0.031,-0.039384257877821786
2018-08-08 12:00:00,-0.02,0.003473259645584984
2018-08-10 03:00:00,-0.009,-0.004924618156261602
2018-08-11 20:00:00,0.019,0.04690368841818528
2018-08-13 12:00:00,0.029,0.03708855408451389
2018-08-15 03:00:00,0.039,0.044221272787544105
2018-08-16 20:00:00,0.046,0.044221272787544105
2018-08-18 12:00:00,0.05,0.044221272787544105
2018-08-20 03:00:00,0.052,0.044221272787544105
2018-08-21 20:00:00,0.076,0.0866990195842261
